type,category,question,answer,clean_text,spu_id,spu_name,sub_category,brand,specs,description,rule_id,rule_category,rule_title,rule_content,session_id,turn_id,role,message,intent_label
product,食品,,,欧莱雅官方正品欧莱雅 生鲜 635型，颜色: 雾霾蓝 | 重量: 5.7kg。支持全国联保，精选优质原料。已通过食品行业标准认证。,SPU001635,欧莱雅 生鲜 635型,生鲜,欧莱雅,颜色: 雾霾蓝 | 重量: 5.7kg,欧莱雅官方正品欧莱雅 生鲜 635型，颜色: 雾霾蓝 | 重量: 5.7kg。支持全国联保，精选优质原料。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,伊利官方正品伊利 生鲜 636型，重量: 1.2kg | 颜色: 雾霾蓝。支持全国联保，冷链配送。已通过食品行业标准认证。,SPU001636,伊利 生鲜 636型,生鲜,伊利,重量: 1.2kg | 颜色: 雾霾蓝,伊利官方正品伊利 生鲜 636型，重量: 1.2kg | 颜色: 雾霾蓝。支持全国联保，冷链配送。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,美的美的 生鲜 637型，规格: 升级版 | 颜色: 樱花粉 | 重量: 9.6kg。食品品类热销产品，累计好评39万+。独立小包装,SPU001637,美的 生鲜 637型,生鲜,美的,规格: 升级版 | 颜色: 樱花粉 | 重量: 9.6kg,美的美的 生鲜 637型，规格: 升级版 | 颜色: 樱花粉 | 重量: 9.6kg。食品品类热销产品，累计好评39万+。独立小包装,,,,,,,,,
product,食品,,,【小米旗舰店】小米 生鲜 638型，颜色: 星空灰 | 重量: 23.6kg。独立小包装。现在下单享限时包邮。,SPU001638,小米 生鲜 638型,生鲜,小米,颜色: 星空灰 | 重量: 23.6kg,【小米旗舰店】小米 生鲜 638型，颜色: 星空灰 | 重量: 23.6kg。独立小包装。现在下单享限时包邮。,,,,,,,,,
product,食品,,,耐克官方正品耐克 生鲜 639型，重量: 22.2kg | 规格: 升级版 | 颜色: 雾霾蓝。支持全国联保，精选优质原料。已通过食品行业标准认证。,SPU001639,耐克 生鲜 639型,生鲜,耐克,重量: 22.2kg | 规格: 升级版 | 颜色: 雾霾蓝,耐克官方正品耐克 生鲜 639型，重量: 22.2kg | 规格: 升级版 | 颜色: 雾霾蓝。支持全国联保，精选优质原料。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,【耐克旗舰店】耐克 生鲜 640型，重量: 24.7kg。冷链配送。现在下单享30天价保。,SPU001640,耐克 生鲜 640型,生鲜,耐克,重量: 24.7kg,【耐克旗舰店】耐克 生鲜 640型，重量: 24.7kg。冷链配送。现在下单享30天价保。,,,,,,,,,
product,食品,,,百草味百草味 生鲜 641型，颜色: 珍珠白。食品品类热销产品，累计好评23万+。0添加防腐剂,SPU001641,百草味 生鲜 641型,生鲜,百草味,颜色: 珍珠白,百草味百草味 生鲜 641型，颜色: 珍珠白。食品品类热销产品，累计好评23万+。0添加防腐剂,,,,,,,,,
product,食品,,,【兰蔻旗舰店】兰蔻 生鲜 642型，重量: 11.0kg | 颜色: 雾霾蓝。0添加防腐剂。现在下单享限时包邮。,SPU001642,兰蔻 生鲜 642型,生鲜,兰蔻,重量: 11.0kg | 颜色: 雾霾蓝,【兰蔻旗舰店】兰蔻 生鲜 642型，重量: 11.0kg | 颜色: 雾霾蓝。0添加防腐剂。现在下单享限时包邮。,,,,,,,,,
product,食品,,,百草味百草味 生鲜 643型，重量: 18.4kg | 规格: 标准版 | 颜色: 经典黑。食品品类热销产品，累计好评22万+。冷链配送,SPU001643,百草味 生鲜 643型,生鲜,百草味,重量: 18.4kg | 规格: 标准版 | 颜色: 经典黑,百草味百草味 生鲜 643型，重量: 18.4kg | 规格: 标准版 | 颜色: 经典黑。食品品类热销产品，累计好评22万+。冷链配送,,,,,,,,,
product,食品,,,安踏安踏 生鲜 644型，规格: 旗舰版。食品品类热销产品，累计好评19万+。冷链配送,SPU001644,安踏 生鲜 644型,生鲜,安踏,规格: 旗舰版,安踏安踏 生鲜 644型，规格: 旗舰版。食品品类热销产品，累计好评19万+。冷链配送,,,,,,,,,
product,食品,,,【格力旗舰店】格力 生鲜 645型，规格: Pro版 | 重量: 12.7kg。精选优质原料。现在下单享买二免一。,SPU001645,格力 生鲜 645型,生鲜,格力,规格: Pro版 | 重量: 12.7kg,【格力旗舰店】格力 生鲜 645型，规格: Pro版 | 重量: 12.7kg。精选优质原料。现在下单享买二免一。,,,,,,,,,
product,食品,,,安踏官方正品安踏 生鲜 646型，颜色: 经典黑。支持全国联保，0添加防腐剂。已通过食品行业标准认证。,SPU001646,安踏 生鲜 646型,生鲜,安踏,颜色: 经典黑,安踏官方正品安踏 生鲜 646型，颜色: 经典黑。支持全国联保，0添加防腐剂。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,资生堂官方正品资生堂 生鲜 647型，重量: 13.0kg。支持全国联保，独立小包装。已通过食品行业标准认证。,SPU001647,资生堂 生鲜 647型,生鲜,资生堂,重量: 13.0kg,资生堂官方正品资生堂 生鲜 647型，重量: 13.0kg。支持全国联保，独立小包装。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,苹果官方正品苹果 生鲜 648型，重量: 9.8kg。支持全国联保，冷链配送。已通过食品行业标准认证。,SPU001648,苹果 生鲜 648型,生鲜,苹果,重量: 9.8kg,苹果官方正品苹果 生鲜 648型，重量: 9.8kg。支持全国联保，冷链配送。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,耐克耐克 生鲜 649型，颜色: 雾霾蓝 | 重量: 10.7kg | 规格: Lite版。食品品类热销产品，累计好评10万+。0添加防腐剂,SPU001649,耐克 生鲜 649型,生鲜,耐克,颜色: 雾霾蓝 | 重量: 10.7kg | 规格: Lite版,耐克耐克 生鲜 649型，颜色: 雾霾蓝 | 重量: 10.7kg | 规格: Lite版。食品品类热销产品，累计好评10万+。0添加防腐剂,,,,,,,,,
product,食品,,,百草味官方正品百草味 生鲜 650型，重量: 9.1kg。支持全国联保，冷链配送。已通过食品行业标准认证。,SPU001650,百草味 生鲜 650型,生鲜,百草味,重量: 9.1kg,百草味官方正品百草味 生鲜 650型，重量: 9.1kg。支持全国联保，冷链配送。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,欧莱雅欧莱雅 生鲜 651型，颜色: 星空灰。食品品类热销产品，累计好评15万+。精选优质原料,SPU001651,欧莱雅 生鲜 651型,生鲜,欧莱雅,颜色: 星空灰,欧莱雅欧莱雅 生鲜 651型，颜色: 星空灰。食品品类热销产品，累计好评15万+。精选优质原料,,,,,,,,,
product,食品,,,华为华为 生鲜 652型，规格: 旗舰版 | 重量: 7.6kg。食品品类热销产品，累计好评14万+。0添加防腐剂,SPU001652,华为 生鲜 652型,生鲜,华为,规格: 旗舰版 | 重量: 7.6kg,华为华为 生鲜 652型，规格: 旗舰版 | 重量: 7.6kg。食品品类热销产品，累计好评14万+。0添加防腐剂,,,,,,,,,
product,食品,,,阿迪达斯阿迪达斯 生鲜 653型，重量: 0.2kg。食品品类热销产品，累计好评30万+。0添加防腐剂,SPU001653,阿迪达斯 生鲜 653型,生鲜,阿迪达斯,重量: 0.2kg,阿迪达斯阿迪达斯 生鲜 653型，重量: 0.2kg。食品品类热销产品，累计好评30万+。0添加防腐剂,,,,,,,,,
product,食品,,,良品铺子良品铺子 生鲜 654型，规格: Lite版。食品品类热销产品，累计好评33万+。独立小包装,SPU001654,良品铺子 生鲜 654型,生鲜,良品铺子,规格: Lite版,良品铺子良品铺子 生鲜 654型，规格: Lite版。食品品类热销产品，累计好评33万+。独立小包装,,,,,,,,,
product,食品,,,李宁李宁 生鲜 655型，规格: Pro版 | 重量: 24.5kg | 颜色: 樱花粉。食品品类热销产品，累计好评30万+。独立小包装,SPU001655,李宁 生鲜 655型,生鲜,李宁,规格: Pro版 | 重量: 24.5kg | 颜色: 樱花粉,李宁李宁 生鲜 655型，规格: Pro版 | 重量: 24.5kg | 颜色: 樱花粉。食品品类热销产品，累计好评30万+。独立小包装,,,,,,,,,
product,食品,,,兰蔻兰蔻 生鲜 656型，规格: Pro版。食品品类热销产品，累计好评33万+。独立小包装,SPU001656,兰蔻 生鲜 656型,生鲜,兰蔻,规格: Pro版,兰蔻兰蔻 生鲜 656型，规格: Pro版。食品品类热销产品，累计好评33万+。独立小包装,,,,,,,,,
product,食品,,,李宁李宁 生鲜 657型，规格: 旗舰版。食品品类热销产品，累计好评2万+。独立小包装,SPU001657,李宁 生鲜 657型,生鲜,李宁,规格: 旗舰版,李宁李宁 生鲜 657型，规格: 旗舰版。食品品类热销产品，累计好评2万+。独立小包装,,,,,,,,,
product,食品,,,格力官方正品格力 生鲜 658型，规格: Pro版 | 颜色: 珍珠白 | 重量: 3.8kg。支持全国联保，精选优质原料。已通过食品行业标准认证。,SPU001658,格力 生鲜 658型,生鲜,格力,规格: Pro版 | 颜色: 珍珠白 | 重量: 3.8kg,格力官方正品格力 生鲜 658型，规格: Pro版 | 颜色: 珍珠白 | 重量: 3.8kg。支持全国联保，精选优质原料。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,蒙牛蒙牛 生鲜 659型，颜色: 樱花粉 | 重量: 21.4kg | 规格: 旗舰版。食品品类热销产品，累计好评37万+。精选优质原料,SPU001659,蒙牛 生鲜 659型,生鲜,蒙牛,颜色: 樱花粉 | 重量: 21.4kg | 规格: 旗舰版,蒙牛蒙牛 生鲜 659型，颜色: 樱花粉 | 重量: 21.4kg | 规格: 旗舰版。食品品类热销产品，累计好评37万+。精选优质原料,,,,,,,,,
product,食品,,,良品铺子官方正品良品铺子 生鲜 660型，颜色: 星空灰 | 规格: Pro版。支持全国联保，独立小包装。已通过食品行业标准认证。,SPU001660,良品铺子 生鲜 660型,生鲜,良品铺子,颜色: 星空灰 | 规格: Pro版,良品铺子官方正品良品铺子 生鲜 660型，颜色: 星空灰 | 规格: Pro版。支持全国联保，独立小包装。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,三只松鼠官方正品三只松鼠 生鲜 661型，规格: Pro版。支持全国联保，独立小包装。已通过食品行业标准认证。,SPU001661,三只松鼠 生鲜 661型,生鲜,三只松鼠,规格: Pro版,三只松鼠官方正品三只松鼠 生鲜 661型，规格: Pro版。支持全国联保，独立小包装。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,蒙牛蒙牛 生鲜 662型，重量: 1.9kg | 规格: Pro版。食品品类热销产品，累计好评11万+。独立小包装,SPU001662,蒙牛 生鲜 662型,生鲜,蒙牛,重量: 1.9kg | 规格: Pro版,蒙牛蒙牛 生鲜 662型，重量: 1.9kg | 规格: Pro版。食品品类热销产品，累计好评11万+。独立小包装,,,,,,,,,
product,食品,,,欧莱雅欧莱雅 生鲜 663型，规格: Lite版 | 重量: 13.3kg | 颜色: 雾霾蓝。食品品类热销产品，累计好评30万+。冷链配送,SPU001663,欧莱雅 生鲜 663型,生鲜,欧莱雅,规格: Lite版 | 重量: 13.3kg | 颜色: 雾霾蓝,欧莱雅欧莱雅 生鲜 663型，规格: Lite版 | 重量: 13.3kg | 颜色: 雾霾蓝。食品品类热销产品，累计好评30万+。冷链配送,,,,,,,,,
product,食品,,,蒙牛蒙牛 生鲜 664型，重量: 21.6kg | 颜色: 雾霾蓝。食品品类热销产品，累计好评16万+。独立小包装,SPU001664,蒙牛 生鲜 664型,生鲜,蒙牛,重量: 21.6kg | 颜色: 雾霾蓝,蒙牛蒙牛 生鲜 664型，重量: 21.6kg | 颜色: 雾霾蓝。食品品类热销产品，累计好评16万+。独立小包装,,,,,,,,,
product,食品,,,小米官方正品小米 生鲜 665型，规格: Pro版。支持全国联保，独立小包装。已通过食品行业标准认证。,SPU001665,小米 生鲜 665型,生鲜,小米,规格: Pro版,小米官方正品小米 生鲜 665型，规格: Pro版。支持全国联保，独立小包装。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,资生堂官方正品资生堂 生鲜 666型，规格: 标准版。支持全国联保，精选优质原料。已通过食品行业标准认证。,SPU001666,资生堂 生鲜 666型,生鲜,资生堂,规格: 标准版,资生堂官方正品资生堂 生鲜 666型，规格: 标准版。支持全国联保，精选优质原料。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,海尔官方正品海尔 生鲜 667型，重量: 6.5kg | 颜色: 经典黑 | 规格: 旗舰版。支持全国联保，冷链配送。已通过食品行业标准认证。,SPU001667,海尔 生鲜 667型,生鲜,海尔,重量: 6.5kg | 颜色: 经典黑 | 规格: 旗舰版,海尔官方正品海尔 生鲜 667型，重量: 6.5kg | 颜色: 经典黑 | 规格: 旗舰版。支持全国联保，冷链配送。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,蒙牛蒙牛 生鲜 668型，颜色: 樱花粉。食品品类热销产品，累计好评21万+。精选优质原料,SPU001668,蒙牛 生鲜 668型,生鲜,蒙牛,颜色: 樱花粉,蒙牛蒙牛 生鲜 668型，颜色: 樱花粉。食品品类热销产品，累计好评21万+。精选优质原料,,,,,,,,,
product,食品,,,【科沃斯旗舰店】科沃斯 生鲜 669型，颜色: 雾霾蓝 | 规格: 旗舰版。0添加防腐剂。现在下单享限时包邮。,SPU001669,科沃斯 生鲜 669型,生鲜,科沃斯,颜色: 雾霾蓝 | 规格: 旗舰版,【科沃斯旗舰店】科沃斯 生鲜 669型，颜色: 雾霾蓝 | 规格: 旗舰版。0添加防腐剂。现在下单享限时包邮。,,,,,,,,,
product,食品,,,伊利伊利 生鲜 670型，规格: 升级版 | 重量: 17.1kg | 颜色: 樱花粉。食品品类热销产品，累计好评1万+。精选优质原料,SPU001670,伊利 生鲜 670型,生鲜,伊利,规格: 升级版 | 重量: 17.1kg | 颜色: 樱花粉,伊利伊利 生鲜 670型，规格: 升级版 | 重量: 17.1kg | 颜色: 樱花粉。食品品类热销产品，累计好评1万+。精选优质原料,,,,,,,,,
product,食品,,,【良品铺子旗舰店】良品铺子 生鲜 671型，重量: 1.6kg。0添加防腐剂。现在下单享买二免一。,SPU001671,良品铺子 生鲜 671型,生鲜,良品铺子,重量: 1.6kg,【良品铺子旗舰店】良品铺子 生鲜 671型，重量: 1.6kg。0添加防腐剂。现在下单享买二免一。,,,,,,,,,
product,食品,,,【伊利旗舰店】伊利 生鲜 672型，重量: 17.0kg | 规格: Pro版 | 颜色: 经典黑。0添加防腐剂。现在下单享限时包邮。,SPU001672,伊利 生鲜 672型,生鲜,伊利,重量: 17.0kg | 规格: Pro版 | 颜色: 经典黑,【伊利旗舰店】伊利 生鲜 672型，重量: 17.0kg | 规格: Pro版 | 颜色: 经典黑。0添加防腐剂。现在下单享限时包邮。,,,,,,,,,
product,食品,,,兰蔻官方正品兰蔻 生鲜 673型，规格: Pro版。支持全国联保，精选优质原料。已通过食品行业标准认证。,SPU001673,兰蔻 生鲜 673型,生鲜,兰蔻,规格: Pro版,兰蔻官方正品兰蔻 生鲜 673型，规格: Pro版。支持全国联保，精选优质原料。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,美的美的 生鲜 674型，重量: 22.6kg | 规格: 升级版。食品品类热销产品，累计好评8万+。精选优质原料,SPU001674,美的 生鲜 674型,生鲜,美的,重量: 22.6kg | 规格: 升级版,美的美的 生鲜 674型，重量: 22.6kg | 规格: 升级版。食品品类热销产品，累计好评8万+。精选优质原料,,,,,,,,,
product,食品,,,蒙牛蒙牛 生鲜 675型，颜色: 星空灰。食品品类热销产品，累计好评30万+。独立小包装,SPU001675,蒙牛 生鲜 675型,生鲜,蒙牛,颜色: 星空灰,蒙牛蒙牛 生鲜 675型，颜色: 星空灰。食品品类热销产品，累计好评30万+。独立小包装,,,,,,,,,
product,食品,,,耐克官方正品耐克 生鲜 676型，颜色: 珍珠白 | 规格: Lite版。支持全国联保，冷链配送。已通过食品行业标准认证。,SPU001676,耐克 生鲜 676型,生鲜,耐克,颜色: 珍珠白 | 规格: Lite版,耐克官方正品耐克 生鲜 676型，颜色: 珍珠白 | 规格: Lite版。支持全国联保，冷链配送。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,小米官方正品小米 保健品 677型，规格: 升级版 | 重量: 23.0kg。支持全国联保，独立小包装。已通过食品行业标准认证。,SPU001677,小米 保健品 677型,保健品,小米,规格: 升级版 | 重量: 23.0kg,小米官方正品小米 保健品 677型，规格: 升级版 | 重量: 23.0kg。支持全国联保，独立小包装。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,安踏官方正品安踏 保健品 678型，重量: 6.5kg | 规格: 标准版 | 颜色: 樱花粉。支持全国联保，冷链配送。已通过食品行业标准认证。,SPU001678,安踏 保健品 678型,保健品,安踏,重量: 6.5kg | 规格: 标准版 | 颜色: 樱花粉,安踏官方正品安踏 保健品 678型，重量: 6.5kg | 规格: 标准版 | 颜色: 樱花粉。支持全国联保，冷链配送。已通过食品行业标准认证。,,,,,,,,,
product,食品,,,李宁李宁 保健品 679型，颜色: 樱花粉 | 规格: Pro版 | 重量: 21.1kg。食品品类热销产品，累计好评23万+。独立小包装,SPU001679,李宁 保健品 679型,保健品,李宁,颜色: 樱花粉 | 规格: Pro版 | 重量: 21.1kg,李宁李宁 保健品 679型，颜色: 樱花粉 | 规格: Pro版 | 重量: 21.1kg。食品品类热销产品，累计好评23万+。独立小包装,,,,,,,,,
product,食品,,,科沃斯科沃斯 保健品 680型，规格: Pro版 | 重量: 6.0kg | 颜色: 樱花粉。食品品类热销产品，累计好评2万+。精选优质原料,SPU001680,科沃斯 保健品 680型,保健品,科沃斯,规格: Pro版 | 重量: 6.0kg | 颜色: 樱花粉,科沃斯科沃斯 保健品 680型，规格: Pro版 | 重量: 6.0kg | 颜色: 樱花粉。食品品类热销产品，累计好评2万+。精选优质原料,,,,,,,,,
